com.samsung.shealth.sleep,6307003,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
total_sleep_time_weight,original_efficiency,mental_recovery,wake_score,factor_01,factor_02,factor_03,factor_04,factor_05,factor_06,factor_07,factor_08,factor_09,factor_10,deep_score,integrated_id,latency_weight,has_sleep_data,bedtime_detection_delay,sleep_efficiency_with_latency,wakeup_time_detection_delay,total_rem_duration,combined_id,nap_score,sleep_type,sleep_latency,data_version,latency_score,deep_weight,rem_weight,physical_recovery,original_wake_up_time,movement_awakening,is_integrated,original_bed_time,goal_bed_time,quality,extra_data,wake_weight,rem_score,goal_wake_up_time,sleep_cycle,total_light_duration,efficiency,sleep_score,sleep_duration,stage_analyzed_type,total_sleep_time_score,com.samsung.health.sleep.create_sh_ver,com.samsung.health.sleep.start_time,com.samsung.health.sleep.custom,com.samsung.health.sleep.modify_sh_ver,com.samsung.health.sleep.update_time,com.samsung.health.sleep.create_time,com.samsung.health.sleep.client_data_id,com.samsung.health.sleep.client_data_ver,com.samsung.health.sleep.time_offset,com.samsung.health.sleep.deviceuuid,com.samsung.health.sleep.comment,com.samsung.health.sleep.pkg_name,com.samsung.health.sleep.end_time,com.samsung.health.sleep.datauuid
,,52,,16,16,2,8,12,183,99,2,7,0,,,,0,,,,,f1a29468-9454-4e5e-a712-eb7c965db573,,,,3,,,,34,,12,,,,,8079e91e-169a-4605-9d81-f1e9503e16d0.extra_data.json,,,,2,,93,59,183,,,,51:00.0,,,46:13.3,58:14.0,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,54:00.0,8079e91e-169a-4605-9d81-f1e9503e16d0
,,48,,42,84,0,17,80,606,120,3,68,0,,,,0,,,,,,,,,3,,,,88,,24,,,,,c89d24ff-e749-4a5a-b542-ac3269c077b6.extra_data.json,,,,5,,86,61,606,,,,47:00.0,,,58:41.8,57:53.0,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,53:00.0,c89d24ff-e749-4a5a-b542-ac3269c077b6
,,56,,0,43,1,14,72,377,70,2,64,3,,,,0,,,,,,,,,3,,,,49,,38,,,,,56c533f4-9465-4cdb-a036-dd78ac15f029.extra_data.json,,,,4,,80,68,380,,,,01:00.0,,,50:31.4,40:23.9,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,21:00.0,56c533f4-9465-4cdb-a036-dd78ac15f029
,,63,,14,14,1,7,8,134,73,1,4,0,,,,0,,,,,,,,,3,,,,32,,10,,,,,1777bbc0-0a9f-4f79-b2c8-20f848cfb701.extra_data.json,,,,2,,94,66,134,,,,00:00.0,,,20:03.6,19:58.8,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,14:00.0,1777bbc0-0a9f-4f79-b2c8-20f848cfb701
,,49,,0,0,1,16,17,94,79,1,15,0,,,,0,,,,,,,,,3,,,,9,,35,,,,,20409c37-d05b-4e86-8599-aa9205822ccb.extra_data.json,,,,1,,81,43,94,,,,03:00.0,,,53:51.0,53:47.7,,,UTC+0530,U9To5WTAjE,,com.sec.android.app.shealth,37:00.0,20409c37-d05b-4e86-8599-aa9205822ccb
,,32,,27,27,7,28,39,308,153,2,32,5,,,,0,,,,,,,,,3,,,,47,,28,,,,,e6af2856-ba57-4e99-8668-8b342992e5bf.extra_data.json,,,,2,,85,45,313,,,,09:00.0,,,41:56.8,41:52.4,,,UTC+0530,giB7OVEpS2,,com.sec.android.app.shealth,22:00.0,e6af2856-ba57-4e99-8668-8b342992e5bf
,,44,,27,36,2,31,34,166,73,1,28,4,,,,0,,,,,,,,,3,,,,53,,40,,,,,b26c6235-502c-4cc8-8209-7c90a16a6078.extra_data.json,,,,3,,78,62,170,,,,25:00.0,,,33:23.9,33:19.3,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,15:00.0,b26c6235-502c-4cc8-8209-7c90a16a6078
,,70,,0,4,0,0,30,93,0,0,27,0,,,,0,,,,,,,,,3,,,,14,,61,,,,,494d3a44-4582-4736-8fee-cd96ea6ab0b7.extra_data.json,,,,0,,67,44,93,,,,01:00.0,,,38:02.7,37:59.1,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,34:00.0,494d3a44-4582-4736-8fee-cd96ea6ab0b7
,,70,,54,80,1,5,73,488,142,1,66,0,,,,0,,,,,,,,,3,,,,80,,29,,,,,d7cb1aaa-5f67-4274-9ffb-38a52a113c4c.extra_data.json,,,,3,,85,83,488,,,,22:00.0,,,48:38.8,48:30.7,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,30:00.0,d7cb1aaa-5f67-4274-9ffb-38a52a113c4c
,,35,,44,61,8,40,50,393,194,1,38,0,,,,0,,,,,,,,,3,,,,64,,27,,,,,9f52a768-2986-438d-a167-f521369e00d5.extra_data.json,,,,3,,87,67,393,,,,10:00.0,,,01:44.6,01:10.2,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,43:00.0,9f52a768-2986-438d-a167-f521369e00d5
,,53,,38,56,23,22,63,319,168,1,49,0,,,,0,,,,,,,,,3,,,,59,,49,,,,,1844b98d-3b61-4a24-985c-dd288d6b8042.extra_data.json,,,,3,,80,57,319,,,,55:00.0,,,15:48.1,15:36.3,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,14:00.0,1844b98d-3b61-4a24-985c-dd288d6b8042
,,39,,11,29,0,31,34,235,96,1,27,0,,,,0,,,,,,,,,3,,,,40,,26,,,,,0dd3febd-4e15-4407-8b5b-46a8dbef7d30.extra_data.json,,,,2,,85,57,235,,,,09:00.0,,,09:52.7,09:49.1,,,UTC+0530,zq74ylr3Ra,,com.sec.android.app.shealth,04:00.0,0dd3febd-4e15-4407-8b5b-46a8dbef7d30
,,57,,0,36,0,8,69,303,23,2,64,0,,,,0,,,,,,,,,3,,,,42,,44,,,,,7010d8e6-3a25-4d05-9079-c7489dfe79b7.extra_data.json,,,,3,,77,53,303,,,,33:00.0,,,03:04.9,40:00.5,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,36:00.0,7010d8e6-3a25-4d05-9079-c7489dfe79b7
,,68,,55,104,1,12,114,435,90,1,105,0,,,,0,,,,,,,,,3,,,,92,,51,,,,,e8d5f694-4767-401d-8efa-6df2804d7417.extra_data.json,,,,4,,73,83,435,,,,37:00.0,,,56:16.5,56:08.7,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,52:00.0,e8d5f694-4767-401d-8efa-6df2804d7417
,,39,,12,21,5,11,18,159,69,3,15,0,,,,0,,,,,,,,,3,,,,36,,28,,,,,bef4d06c-7253-4a2d-81ac-05091fafd1bd.extra_data.json,,,,2,,88,57,159,,,,58:00.0,,,42:36.1,41:50.4,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,37:00.0,bef4d06c-7253-4a2d-81ac-05091fafd1bd
,,82,,26,30,7,3,37,391,202,0,23,0,,,,0,,,,,,,,,3,,,,52,,19,,,,,401312bb-ed9f-4310-8aa4-a15b0f1c9d4a.extra_data.json,,,,3,,90,77,391,,,,37:00.0,,,28:02.3,27:31.4,,,UTC+0530,BAL2wTUNJW,,com.sec.android.app.shealth,08:00.0,401312bb-ed9f-4310-8aa4-a15b0f1c9d4a
,,79,,11,39,3,1,39,246,98,0,32,0,,,,0,,,,,,,,,3,,,,45,,32,,,,,582a5949-6a36-4888-bc17-d590516f212f.extra_data.json,,,,2,,84,70,246,,,,10:00.0,,,21:12.3,21:08.9,,,UTC+0530,giB7OVEpS2,,com.sec.android.app.shealth,16:00.0,582a5949-6a36-4888-bc17-d590516f212f
,,84,,26,47,5,1,36,291,86,0,29,0,,,,0,,,,,,,,,3,,,,57,,28,,,,,3cc71f61-2276-4766-be54-7b9753fb20d8.extra_data.json,,,,3,,87,75,291,,,,21:00.0,,,32:02.1,31:56.3,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,12:00.0,3cc71f61-2276-4766-be54-7b9753fb20d8
,,74,,4,4,17,1,36,179,152,0,35,0,,,,0,,,,,,,,,3,,,,21,,51,,,,,5933a055-10ff-4c67-a5d2-98a356dae73d.extra_data.json,,,,1,,79,55,179,,,,15:00.0,,,16:00.9,15:55.5,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,14:00.0,5933a055-10ff-4c67-a5d2-98a356dae73d
,,61,,12,18,1,9,19,280,77,1,14,0,,,,0,,,,,,,,,3,,,,41,,13,,,,,77709b96-7cdd-4966-9e32-e8186fc8beac.extra_data.json,,,,2,,93,61,280,,,,28:00.0,,,08:18.9,08:12.4,,,UTC+0530,U9To5WTAjE,,com.sec.android.app.shealth,08:00.0,77709b96-7cdd-4966-9e32-e8186fc8beac
,,46,,34,42,4,9,27,335,123,3,18,0,,,,0,,,,,,,,,3,,,,57,,17,,,,,826849db-9e74-4420-b282-d22d167439ee.extra_data.json,,,,3,,91,60,335,,,,24:00.0,,,05:53.7,05:47.1,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,59:00.0,826849db-9e74-4420-b282-d22d167439ee
,,60,,19,19,4,5,9,83,83,1,8,0,,,,0,,,,,,,,,3,,,,40,,25,,,,,7f558313-ef7c-4254-9614-506439bc2bca.extra_data.json,,,,1,,89,67,83,,,,46:00.0,,,15:26.6,15:23.8,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,09:00.0,7f558313-ef7c-4254-9614-506439bc2bca
,,18,,54,92,0,52,63,393,74,2,58,0,,,,0,,,,,,,,,3,,,,92,,31,,,,,d58c7ce3-fec1-47e1-b28d-4727528bdeec.extra_data.json,,,,4,,83,75,393,,,,26:00.0,,,17:14.0,17:06.7,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,59:00.0,d58c7ce3-fec1-47e1-b28d-4727528bdeec
,,75,,60,60,4,5,18,350,181,0,8,0,,,,0,,,,,,,,,3,,,,65,,10,,,,,94df6359-dde3-4f11-b7c3-59ccd3485280.extra_data.json,,,,2,,94,73,350,,,,39:00.0,,,35:27.6,35:23.9,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,29:00.0,94df6359-dde3-4f11-b7c3-59ccd3485280
,,70,,0,21,0,0,0,60,0,0,0,0,,,,0,,,,,edec65f6-ab04-4f71-a59a-736a1dff3962,,,,3,,,,41,,0,,,,,d07f6b8d-93f9-4927-bfbd-649140264a83.extra_data.json,,,,0,,100,60,60,,,,32:00.0,,,25:21.9,32:12.2,,,UTC+0530,zq74ylr3Ra,,com.sec.android.app.shealth,32:00.0,d07f6b8d-93f9-4927-bfbd-649140264a83
,,70,,0,0,0,0,11,79,0,0,9,0,,,,0,,,,,,,,,3,,,,8,,25,,,,,885ef94b-050f-41e6-aa7f-f7c06c82cbe1.extra_data.json,,,,0,,86,41,79,,,,01:00.0,,,36:24.0,41:57.0,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,20:00.0,885ef94b-050f-41e6-aa7f-f7c06c82cbe1
,,16,,35,71,4,44,67,465,140,3,58,0,,,,0,,,,,,,,,3,,,,72,,30,,,,,803c7e5b-ea39-4f70-afd8-af5194db2def.extra_data.json,,,,4,,85,66,465,,,,08:00.0,,,53:36.8,53:25.9,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,53:00.0,803c7e5b-ea39-4f70-afd8-af5194db2def
,,54,,27,27,7,11,19,208,197,1,14,0,,,,0,,,,,,,,,3,,,,39,,19,,,,,54de0a40-622b-4844-a309-1ee2a762fb8e.extra_data.json,,,,1,,90,56,208,,,,56:00.0,,,26:09.4,25:58.7,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,24:00.0,54de0a40-622b-4844-a309-1ee2a762fb8e
,,79,,62,76,2,1,50,315,133,0,44,0,,,,0,,,,,,,,,3,,,,74,,31,,,,,e55a674f-4476-4f1b-8d71-961040d0b35b.extra_data.json,,,,2,,84,69,315,,,,56:00.0,,,17:51.3,17:47.0,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,11:00.0,e55a674f-4476-4f1b-8d71-961040d0b35b
,,70,,0,16,0,0,0,34,0,0,0,0,,,,0,,,,,b03f73e0-a809-40d1-b063-73a47daa233c,,,,3,,,,50,,0,,,,,10d759a4-3211-4fcb-82f4-acaf970f0246.extra_data.json,,,,0,,100,60,34,,,,50:00.0,,,24:36.3,40:36.9,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,24:00.0,10d759a4-3211-4fcb-82f4-acaf970f0246
,,39,,36,104,10,36,55,494,91,2,44,0,,,,0,,,,,,,,,3,,,,86,,31,,,,,37b60324-853a-4d35-9e82-1d94a6163c1a.extra_data.json,,,,5,,88,69,494,,,,51:00.0,,,22:12.7,21:24.1,,,UTC+0530,BAL2wTUNJW,,com.sec.android.app.shealth,05:00.0,37b60324-853a-4d35-9e82-1d94a6163c1a
,,83,,36,46,0,2,16,319,90,0,3,0,,,,0,,,,,,,,,3,,,,62,,6,,,,,fa84e410-e67a-487d-8f8a-cae2c695c1b5.extra_data.json,,,,3,,94,84,319,,,,28:00.0,,,48:00.5,50:07.3,,,UTC+0530,BAL2wTUNJW,,com.sec.android.app.shealth,47:00.0,fa84e410-e67a-487d-8f8a-cae2c695c1b5
,,60,,41,41,1,10,20,253,139,1,15,0,,,,0,,,,,,,,,3,,,,53,,15,,,,,a8b9af6d-4175-47d9-a354-b31a49e9e77a.extra_data.json,,,,2,,92,62,253,,,,11:00.0,,,34:40.1,34:35.1,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,24:00.0,a8b9af6d-4175-47d9-a354-b31a49e9e77a
,,0,,87,125,2,81,92,699,200,2,79,0,,,,0,,,,,,,,,3,,,,100,,25,,,,,1eec8c79-0a0b-4fb1-bdf3-72c61c9f1448.extra_data.json,,,,6,,86,58,699,,,,29:00.0,,,17:52.0,16:01.8,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,08:00.0,1eec8c79-0a0b-4fb1-bdf3-72c61c9f1448
,,68,,0,21,0,2,43,196,27,1,37,0,,,,0,,,,,,,,,3,,,,30,,41,,,,,3516dfab-d0eb-4a33-8ab7-1ec1cb3c7baf.extra_data.json,,,,2,,78,56,196,,,,32:00.0,,,49:37.5,49:31.0,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,48:00.0,3516dfab-d0eb-4a33-8ab7-1ec1cb3c7baf
,,69,,28,37,1,6,35,326,106,1,30,0,,,,0,,,,,,,,,3,,,,55,,21,,,,,2b6aab38-fe6e-4aba-98c2-f1ee05b4b05b.extra_data.json,,,,3,,89,67,326,,,,55:00.0,,,26:02.1,25:38.0,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,21:00.0,2b6aab38-fe6e-4aba-98c2-f1ee05b4b05b
,,54,,7,16,4,6,13,250,119,2,6,0,,,,0,,,,,,,,,3,,,,34,,11,,,,,fb8cb433-b8c5-495d-84cb-aa333e05d6c5.extra_data.json,,,,2,,94,59,250,,,,04:00.0,,,18:43.2,18:39.7,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,14:00.0,fb8cb433-b8c5-495d-84cb-aa333e05d6c5
,,28,,29,47,0,42,44,186,91,1,41,0,,,,0,,,,,,,,,3,,,,57,,46,,,,,a23f35a4-b023-4265-a891-8c9502e41c52.extra_data.json,,,,2,,76,59,186,,,,29:00.0,,,53:10.0,53:06.0,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,35:00.0,a23f35a4-b023-4265-a891-8c9502e41c52
,,38,,39,72,6,37,49,445,179,1,39,0,,,,0,,,,,,,,,3,,,,69,,23,,,,,7662417b-4e65-4332-99d7-63593f8a451f.extra_data.json,,,,3,,88,69,445,,,,20:00.0,,,52:59.1,52:51.5,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,45:00.0,7662417b-4e65-4332-99d7-63593f8a451f
,,74,,19,19,0,1,9,168,102,0,4,0,,,,0,,,,,,,,,3,,,,36,,8,,,,,7633d30b-12a9-485f-a500-d9df83fbfc3f.extra_data.json,,,,1,,94,74,168,,,,57:00.0,,,52:55.7,50:47.0,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,45:00.0,7633d30b-12a9-485f-a500-d9df83fbfc3f
,,46,,57,64,5,34,67,487,192,1,57,0,,,,0,,,,,,,,,3,,,,74,,28,,,,,90aa0856-1eb0-48bc-be91-16d68611d1e3.extra_data.json,,,,4,,86,69,487,,,,57:00.0,,,14:59.4,13:56.4,,,UTC+0530,giB7OVEpS2,,com.sec.android.app.shealth,04:00.0,90aa0856-1eb0-48bc-be91-16d68611d1e3
,,49,,29,29,6,21,27,193,120,1,20,0,,,,0,,,,,,,,,3,,,,44,,29,,,,,5b298dc5-9b32-42bb-be15-183d3f84ad46.extra_data.json,,,,2,,86,57,193,,,,21:00.0,,,41:42.8,40:45.2,,,UTC+0530,giB7OVEpS2,,com.sec.android.app.shealth,34:00.0,5b298dc5-9b32-42bb-be15-183d3f84ad46
,,28,,50,50,6,42,52,350,220,1,41,0,,,,0,,,,,,,,,3,,,,58,,29,,,,,1c5a4770-e1b2-47a9-96bc-328b15b2da1d.extra_data.json,,,,2,,85,54,350,,,,40:00.0,,,34:58.8,34:53.8,,,UTC+0530,U9To5WTAjE,,com.sec.android.app.shealth,30:00.0,1c5a4770-e1b2-47a9-96bc-328b15b2da1d
,,41,,13,41,2,24,30,295,95,2,20,0,,,,0,,,,,,,,,3,,,,49,,19,,,,,1247aeec-1d6e-48be-8fff-5041a174032d.extra_data.json,,,,3,,89,57,295,,,,44:00.0,,,55:33.7,55:28.0,,,UTC+0530,BAL2wTUNJW,,com.sec.android.app.shealth,39:00.0,1247aeec-1d6e-48be-8fff-5041a174032d
,,67,,46,46,10,8,23,380,197,1,12,0,,,,0,,,,,,,,,3,,,,59,,14,,,,,18d5b9c4-e574-4812-8e5f-8d3e7a65887a.extra_data.json,,,,3,,93,74,380,,,,35:00.0,,,01:15.6,01:08.8,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,55:00.0,18d5b9c4-e574-4812-8e5f-8d3e7a65887a
,,23,,34,34,2,27,29,106,75,3,27,4,,,,0,,,,,,,,,3,,,,61,,55,,,,,64b1ff12-3ac0-4a34-a224-0dc4b21cf2ae.extra_data.json,,,,2,,70,56,110,,,,48:00.0,,,56:15.8,56:11.1,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,38:00.0,64b1ff12-3ac0-4a34-a224-0dc4b21cf2ae
,,46,,21,50,0,24,28,222,50,1,23,0,,,,0,,,,,,,,,3,,,,62,,23,,,,,6d5b8955-767a-40f9-8855-cc52b686bc1e.extra_data.json,,,,2,,87,54,222,,,,46:00.0,,,47:39.1,47:34.9,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,28:00.0,6d5b8955-767a-40f9-8855-cc52b686bc1e
,,1,,48,110,0,74,78,544,84,2,73,0,,,,0,,,,,,,,,3,,,,97,,28,,,,,95e8af24-529c-417a-949c-e640cabc82ed.extra_data.json,,,,5,,85,73,544,,,,04:00.0,,,25:20.6,24:06.3,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,08:00.0,95e8af24-529c-417a-949c-e640cabc82ed
,,80,,32,61,72,0,80,380,172,0,74,0,,,,0,,,,,,,,,3,,,,61,,82,,,,,1e0c7a87-cb4e-437f-b002-06dec06ff838.extra_data.json,,,,2,,78,73,380,,,,53:00.0,,,17:20.1,17:05.3,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,13:00.0,1e0c7a87-cb4e-437f-b002-06dec06ff838
,,21,,91,96,2,49,118,670,201,2,110,0,,,,0,,,,,,,,,3,,,,99,,35,,,,,44e12f86-5ce4-4dc4-b2f8-920fb9961ce3.extra_data.json,,,,4,,82,56,670,,,,24:00.0,,,38:41.4,37:57.6,,,UTC+0530,BAL2wTUNJW,,com.sec.android.app.shealth,34:00.0,44e12f86-5ce4-4dc4-b2f8-920fb9961ce3
,,81,,24,57,0,4,54,558,51,1,31,0,,,,0,,,,,,,,,3,,,,85,,15,,,,,012920c9-2b0e-42e8-8705-2c6b102d8b47.extra_data.json,,,,5,,90,78,558,,,,25:00.0,,,50:16.8,50:08.4,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,43:00.0,012920c9-2b0e-42e8-8705-2c6b102d8b47
,,73,,2,9,12,2,31,178,103,0,28,0,,,,0,,,,,,,,,3,,,,24,,45,,,,,2284b645-c155-4211-acea-57d368a09542.extra_data.json,,,,1,,82,62,178,,,,28:00.0,,,33:32.9,33:11.4,,,UTC+0530,BAL2wTUNJW,,com.sec.android.app.shealth,26:00.0,2284b645-c155-4211-acea-57d368a09542
,,49,,8,39,1,26,45,476,79,2,36,0,,,,0,,,,,,,,,3,,,,60,,18,,,,,7b9879ad-1720-4850-af8d-d530dace7d21.extra_data.json,,,,5,,90,68,476,,,,51:00.0,,,47:53.6,47:39.6,,,UTC+0530,kURNlahrg+,,com.sec.android.app.shealth,47:00.0,7b9879ad-1720-4850-af8d-d530dace7d21
,,80,,58,61,9,0,35,371,220,0,29,0,,,,0,,,,,,,,,3,,,,64,,21,,,,,817310e7-77ff-4c93-b278-139642112c36.extra_data.json,,,,2,,90,78,371,,,,42:00.0,,,01:15.9,01:06.7,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,53:00.0,817310e7-77ff-4c93-b278-139642112c36
,,74,,26,26,7,1,38,255,172,0,31,0,,,,0,,,,,,,,,3,,,,42,,31,,,,,1523771d-8f22-410e-825e-50304836b765.extra_data.json,,,,1,,85,63,255,,,,49:00.0,,,08:15.9,08:10.9,,,UTC+0530,U9To5WTAjE,,com.sec.android.app.shealth,04:00.0,1523771d-8f22-410e-825e-50304836b765
,,79,,48,116,11,6,98,607,111,1,87,0,,,,0,,,,,,,,,3,,,,97,,40,,,,,2392d519-5620-4c94-9602-114db1515ef0.extra_data.json,,,,5,,83,67,607,,,,51:00.0,,,03:16.0,03:01.2,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,58:00.0,2392d519-5620-4c94-9602-114db1515ef0
,,74,,39,39,5,1,10,245,214,0,4,0,,,,0,,,,,,,,,3,,,,48,,8,,,,,e21a8036-f9af-4bb3-9e12-0665f9468189.extra_data.json,,,,1,,95,76,245,,,,24:00.0,,,33:55.5,33:48.9,,,UTC+0530,BAL2wTUNJW,,com.sec.android.app.shealth,29:00.0,e21a8036-f9af-4bb3-9e12-0665f9468189
,,84,,20,37,3,1,58,369,88,0,49,0,,,,0,,,,,,,,,3,,,,56,,32,,,,,46f93f8a-7211-4031-9350-b408611ebf44.extra_data.json,,,,3,,84,83,369,,,,40:00.0,,,08:39.5,08:31.5,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,49:00.0,46f93f8a-7211-4031-9350-b408611ebf44
,,42,,39,39,3,18,27,311,175,2,20,0,,,,0,,,,,,,,,3,,,,53,,17,,,,,d01eca7d-471d-4ba7-8652-cd5e5af77adb.extra_data.json,,,,2,,91,50,311,,,,03:00.0,,,20:56.2,20:41.3,,,UTC+0530,U9To5WTAjE,,com.sec.android.app.shealth,14:00.0,d01eca7d-471d-4ba7-8652-cd5e5af77adb
,,76,,28,28,0,4,28,239,95,0,21,0,,,,0,,,,,,,,,3,,,,47,,21,,,,,d2c6e7b1-00ec-46a3-8b34-7980fef917bf.extra_data.json,,,,2,,88,70,239,,,,30:00.0,,,34:19.3,33:35.0,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,29:00.0,d2c6e7b1-00ec-46a3-8b34-7980fef917bf
,,26,,21,21,14,39,57,266,227,1,42,0,,,,0,,,,,,,,,3,,,,38,,43,,,,,0e4c7774-610f-4334-a9ff-59fe5eff5443.extra_data.json,,,,1,,78,46,266,,,,48:00.0,,,33:33.3,33:17.6,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,14:00.0,0e4c7774-610f-4334-a9ff-59fe5eff5443
,,0,,17,48,9,72,84,269,85,1,80,0,,,,0,,,,,,,,,3,,,,53,,72,,,,,ea0f5538-25a7-4143-bec3-2125ae023d7b.extra_data.json,,,,2,,68,54,269,,,,58:00.0,,,32:43.2,32:38.0,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,27:00.0,ea0f5538-25a7-4143-bec3-2125ae023d7b
,,16,,54,92,2,54,71,564,124,2,59,0,,,,0,,,,,,,,,3,,,,90,,25,,,,,ac626018-9382-4b34-9974-9889d7d5c2b7.extra_data.json,,,,4,,87,68,564,,,,41:00.0,,,13:41.9,13:31.3,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,05:00.0,ac626018-9382-4b34-9974-9889d7d5c2b7
,,25,,37,47,1,25,33,442,105,4,22,0,,,,0,,,,,,,,,3,,,,69,,13,,,,,11222656-2fe4-4bbb-b62c-152b9a929747.extra_data.json,,,,4,,92,75,442,,,,51:00.0,,,23:09.6,21:25.8,,,UTC+0530,BAL2wTUNJW,,com.sec.android.app.shealth,13:00.0,11222656-2fe4-4bbb-b62c-152b9a929747
,,51,,19,19,11,9,23,164,90,2,19,0,,,,0,,,,,f1a29468-9454-4e5e-a712-eb7c965db573,,,,3,,,,36,,38,,,,,e0c2340a-8f86-4fc7-a3ab-f02893db25c9.extra_data.json,,,,2,,85,55,164,,,,02:00.0,,,46:13.3,46:06.7,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,46:00.0,e0c2340a-8f86-4fc7-a3ab-f02893db25c9
,,68,,28,32,1,7,18,305,81,1,10,0,,,,0,,,,,,,,,3,,,,55,,10,,,,,b3a6414b-a5f9-4f21-9e41-1e23ddb863b5.extra_data.json,,,,3,,94,71,305,,,,17:00.0,,,27:19.5,27:14.4,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,22:00.0,b3a6414b-a5f9-4f21-9e41-1e23ddb863b5
,,7,,25,110,1,78,89,591,107,1,75,0,,,,0,,,,,,,,,3,,,,87,,29,,,,,5dd0ccd4-44fa-4f5d-ab98-1442f12d91e5.extra_data.json,,,,5,,84,74,591,,,,07:00.0,,,01:37.2,01:23.2,,,UTC+0530,BAL2wTUNJW,,com.sec.android.app.shealth,58:00.0,5dd0ccd4-44fa-4f5d-ab98-1442f12d91e5
,,62,,20,20,5,8,14,278,156,1,7,0,,,,0,,,,,78a35778-75e8-4535-8377-ba0ac462bfbd,,,,3,,,,40,,11,,,,,15a1dcef-6413-497d-bb56-5ef43518d3ff.extra_data.json,,,,2,,94,57,278,,,,43:00.0,,,33:52.7,29:22.9,,,UTC+0530,ws0Z2n1c+Y,,com.sec.android.app.shealth,21:00.0,15a1dcef-6413-497d-bb56-5ef43518d3ff
,,47,,38,38,7,18,26,150,132,1,21,6,,,,0,,,,,,,,,3,,,,52,,37,,,,,65198377-f1d7-4fbe-a375-9c277c3d04f5.extra_data.json,,,,1,,80,54,156,,,,20:00.0,,,15:44.9,15:41.5,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,56:00.0,65198377-f1d7-4fbe-a375-9c277c3d04f5
,,0,,48,102,0,126,127,486,70,1,126,0,,,,0,,,,,,,,,3,,,,97,,52,,,,,2551f5eb-b71a-4b40-b738-c860e0b9530a.extra_data.json,,,,4,,73,76,486,,,,13:00.0,,,37:50.3,35:50.5,,,UTC+0530,NBSTvGygd/,,com.sec.android.app.shealth,19:00.0,2551f5eb-b71a-4b40-b738-c860e0b9530a
