com.samsung.shealth.exercise,6307003,17
live_data_internal,mission_value,race_target,subset_data,start_longitude,routine_datauuid,total_calorie,completion_status,pace_info_id,activity_type,pace_live_data,sensing_status,source_type,mission_type,ftp,tracking_status,program_id,title,reward_status,heart_rate_sample_count,start_latitude,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,custom_id,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.create_sh_ver,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.modify_sh_ver,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.client_data_id,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.client_data_ver,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.auxiliary_devices,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid,com.samsung.health.exercise.sweat_loss
7800e3a3-0860-4332-9045-9510a045ab64.live_data_internal.json,,0,,,,69.977,,,,,7800e3a3-0860-4332-9045-9510a045ab64.sensing_status.json,1,,,,,,,,,,,,,,,648260,,62701610,,,2024-07-03 15:48:39.240,15005,,,,151.0,30001,,,62701610,174.0,2024-07-03 16:00:28.656,2024-07-03 15:59:28.357,,,1.927,107.36433,86.0,,1160,1000.002,,69.977,121.012,,,UTC+0530,bYyax5oN7W,,,7800e3a3-0860-4332-9045-9510a045ab64.com.samsung.health.exercise.live_data.json,,1.5425941,com.sec.android.app.shealth,,,,,2024-07-03 15:59:27.500,7800e3a3-0860-4332-9045-9510a045ab64,,
9bd7baf4-5d82-409a-8e4f-8204a4669d83.live_data_internal.json,10,0,"[{""duration"":32,""reps"":10,""weight"":0.0,""weight_unit"":""kg""},{""duration"":24,""reps"":10,""weight"":0.0,""weight_unit"":""kg""},{""duration"":16,""reps"":10,""weight"":0.0,""weight_unit"":""kg""}]",,,12.519532,1,,,,9bd7baf4-5d82-409a-8e4f-8204a4669d83.sensing_status.json,1,13,,,,,,,,,,,,,,88754,,62701610,,,2024-07-03 17:54:22.514,10009,,,,129.0,30004,,,62701610,153.0,2024-07-03 17:56:12.594,2024-07-03 17:56:12.594,,,,,79.0,,30,,,12.07,,,,UTC+0530,bYyax5oN7W,,,9bd7baf4-5d82-409a-8e4f-8204a4669d83.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-03 17:56:11.736,9bd7baf4-5d82-409a-8e4f-8204a4669d83,,
8fffb13f-a37a-4fff-b595-1d3ff7842159.live_data_internal.json,,0,,,,49.85,,,,,8fffb13f-a37a-4fff-b595-1d3ff7842159.sensing_status.json,1,,,,,,,,,,,,,,,305616,,62701610,,,2024-07-03 17:59:53.065,15003,,,,140.0,,,,62701610,168.0,2024-07-03 18:05:00.515,2024-07-03 18:05:00.515,,,,,127.0,,,,,49.85,,,,UTC+0530,bYyax5oN7W,,,8fffb13f-a37a-4fff-b595-1d3ff7842159.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-03 18:04:58.681,8fffb13f-a37a-4fff-b595-1d3ff7842159,,
7021462b-2de8-41aa-be45-920c07d29cca.live_data_internal.json,,0,,,,0.767,,,,,7021462b-2de8-41aa-be45-920c07d29cca.sensing_status.json,1,,,,,,,,,,,,,,,12091,,62701610,,,2024-07-05 10:19:25.059,15005,,,,80.0,30001,,,62701610,86.0,2024-07-05 10:19:41.879,2024-07-05 10:19:41.879,,,,,74.0,,0,0.0,,0.767,,,,UTC+0530,bYyax5oN7W,,,7021462b-2de8-41aa-be45-920c07d29cca.com.samsung.health.exercise.live_data.json,,0.0,com.sec.android.app.shealth,,,,,2024-07-05 10:19:37.150,7021462b-2de8-41aa-be45-920c07d29cca,,
9dfff9fa-c9fb-43ae-8966-3931667b58d4.live_data_internal.json,,0,,,,95.72,,,,,9dfff9fa-c9fb-43ae-8966-3931667b58d4.sensing_status.json,1,,,,,,,,,,,,,,,606634,,62701610,,,2024-07-09 02:42:00.707,15003,,,,132.0,,,,62701610,152.0,2024-07-09 02:52:08.799,2024-07-09 02:52:08.799,,,,,89.0,,,,,95.72,,,,UTC+0530,bYyax5oN7W,,,9dfff9fa-c9fb-43ae-8966-3931667b58d4.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-09 02:52:07.341,9dfff9fa-c9fb-43ae-8966-3931667b58d4,,
25e6272d-d3b2-4a87-963f-c24909a1e4a7.live_data_internal.json,10,0,"[{""duration"":19,""reps"":10,""weight"":0.0,""weight_unit"":""kg""},{""duration"":24,""reps"":10,""weight"":0.0,""weight_unit"":""kg""},{""duration"":24,""reps"":10,""weight"":0.0,""weight_unit"":""kg""},{""duration"":23,""reps"":10,""weight"":0.0,""weight_unit"":""kg""}]",,,24.15,1,,,,25e6272d-d3b2-4a87-963f-c24909a1e4a7.sensing_status.json,1,13,,,,,,,,,,,,,,177747,,62701610,,,2024-07-09 02:56:40.583,10004,,,,125.0,30004,,,62701610,138.0,2024-07-09 02:59:40.117,2024-07-09 02:59:40.117,,,,,113.0,,40,,,24.15,,,,UTC+0530,bYyax5oN7W,,,25e6272d-d3b2-4a87-963f-c24909a1e4a7.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-09 02:59:38.330,25e6272d-d3b2-4a87-963f-c24909a1e4a7,,
d3af7109-557d-4bc7-bf7b-69f5debbd54d.live_data_internal.json,,0,,,,4.33,,,,,d3af7109-557d-4bc7-bf7b-69f5debbd54d.sensing_status.json,1,,,,,,,,,,,,,,,33452,,62701610,,,2024-07-09 03:02:52.739,15002,,,,129.0,,,,62701610,132.0,2024-07-09 03:03:27.822,2024-07-09 03:03:27.822,,,,,124.0,,,,,4.33,,,,UTC+0530,bYyax5oN7W,,,d3af7109-557d-4bc7-bf7b-69f5debbd54d.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-09 03:03:26.191,d3af7109-557d-4bc7-bf7b-69f5debbd54d,,
44046297-3b57-4455-8c9f-6eb496ef6073.live_data_internal.json,,0,,,,20.833525,,,,,44046297-3b57-4455-8c9f-6eb496ef6073.sensing_status.json,1,,,,,,,,,,,,,,,126745,,62701610,,,2024-07-09 03:05:43.200,15002,,,,128.0,,,,62701610,136.0,2024-07-09 03:10:17.785,2024-07-09 03:10:17.785,,,,,114.0,,,,,17.66,,,,UTC+0530,bYyax5oN7W,,,44046297-3b57-4455-8c9f-6eb496ef6073.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-09 03:10:14.441,44046297-3b57-4455-8c9f-6eb496ef6073,,
6e017b7b-c7d8-4eeb-85fc-4f13a4927520.live_data_internal.json,10,0,"[{""duration"":0,""reps"":10,""weight"":0.0,""weight_unit"":""kg""}]",,,20.74729,0,,,,6e017b7b-c7d8-4eeb-85fc-4f13a4927520.sensing_status.json,1,13,,,,,,,,,,,,,,127530,,62701610,,,2024-07-09 03:11:55.204,10011,,,,134.0,30004,,,62701610,143.0,2024-07-09 03:15:36.576,2024-07-09 03:15:36.576,,,,,129.0,,10,,,18.72,,,,UTC+0530,bYyax5oN7W,,,6e017b7b-c7d8-4eeb-85fc-4f13a4927520.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-09 03:15:35.040,6e017b7b-c7d8-4eeb-85fc-4f13a4927520,,
2788e148-036b-4063-8da0-89c7f66f1022.live_data_internal.json,10,0,"[{""duration"":0,""reps"":10,""weight"":5,""weight_unit"":""kg""},{""duration"":0,""reps"":10,""weight"":5,""weight_unit"":""kg""},{""duration"":0,""reps"":10,""weight"":5,""weight_unit"":""kg""}]",,,42.58781,1,,,,2788e148-036b-4063-8da0-89c7f66f1022.sensing_status.json,1,13,,,,,,,,,,,,,,262327,,62701610,,,2024-07-09 03:19:53.010,10020,,,,142.0,30004,,,62701610,154.0,2024-07-09 03:26:46.294,2024-07-09 03:24:21.688,,,,,130.0,,30,,,42.47,,,,UTC+0530,bYyax5oN7W,,,2788e148-036b-4063-8da0-89c7f66f1022.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-09 03:24:20.701,2788e148-036b-4063-8da0-89c7f66f1022,,
3c6344dc-ab2b-4aeb-b67f-902f508eacaa.live_data_internal.json,,0,,,,17.588808,,,,,3c6344dc-ab2b-4aeb-b67f-902f508eacaa.sensing_status.json,1,,,,,,,,,,,,,,,125026,,62701610,,,2024-07-09 03:28:14.417,15002,,,,125.0,,,,62701610,142.0,2024-07-09 03:32:13.457,2024-07-09 03:32:13.457,,,,,113.0,,,,,15.12,,,,UTC+0530,bYyax5oN7W,,,3c6344dc-ab2b-4aeb-b67f-902f508eacaa.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-09 03:32:11.852,3c6344dc-ab2b-4aeb-b67f-902f508eacaa,,
6d03ffc9-4275-4c2f-8847-764b5e1382ff.live_data_internal.json,,0,,,,3.97,,,,,6d03ffc9-4275-4c2f-8847-764b5e1382ff.sensing_status.json,1,,,,,,,,,,,,,,,38346,,62701610,,,2024-07-09 03:33:11.318,15002,,,,123.0,,,,62701610,130.0,2024-07-09 03:33:51.714,2024-07-09 03:33:51.714,,,,,119.0,,,,,3.97,,,,UTC+0530,bYyax5oN7W,,,6d03ffc9-4275-4c2f-8847-764b5e1382ff.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-09 03:33:49.664,6d03ffc9-4275-4c2f-8847-764b5e1382ff,,
dae05b55-a4fe-4aec-91e6-b6b8e95894b2.live_data_internal.json,10,0,"[{""duration"":20,""reps"":10,""weight"":0.0,""weight_unit"":""kg""},{""duration"":38,""reps"":10,""weight"":0.0,""weight_unit"":""kg""},{""duration"":28,""reps"":10,""weight"":0.0,""weight_unit"":""kg""}]",,,35.45,1,,,,dae05b55-a4fe-4aec-91e6-b6b8e95894b2.sensing_status.json,1,13,,,,,,,,,,,,,,234327,,62701610,,,2024-07-09 03:37:13.138,10026,,,,136.0,30004,,,62701610,146.0,2024-07-09 03:41:09.556,2024-07-09 03:41:09.556,,,,,121.0,,30,,,35.45,,,,UTC+0530,bYyax5oN7W,,,dae05b55-a4fe-4aec-91e6-b6b8e95894b2.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-09 03:41:07.465,dae05b55-a4fe-4aec-91e6-b6b8e95894b2,,
c08f2ec7-b953-4192-8b97-5de84381e3e6.live_data_internal.json,10,0,"[{""duration"":0,""reps"":10,""weight"":7.5,""weight_unit"":""kg""},{""duration"":0,""reps"":10,""weight"":7.5,""weight_unit"":""kg""},{""duration"":0,""reps"":10,""weight"":7.5,""weight_unit"":""kg""}]",,,33.04,1,,,,c08f2ec7-b953-4192-8b97-5de84381e3e6.sensing_status.json,1,13,,,,,,,,,,,,,,210811,,62701610,,,2024-07-09 03:47:03.633,10027,,,,137.0,30004,,,62701610,146.0,2024-07-09 03:50:36.712,2024-07-09 03:50:36.712,,,,,128.0,,30,,,33.04,,,,UTC+0530,bYyax5oN7W,,,c08f2ec7-b953-4192-8b97-5de84381e3e6.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-09 03:50:34.444,c08f2ec7-b953-4192-8b97-5de84381e3e6,,
d49acf3b-f7a4-485e-bee7-2f5bff5ef95e.live_data_internal.json,,0,,,,90.423,,,,,d49acf3b-f7a4-485e-bee7-2f5bff5ef95e.sensing_status.json,1,,,,,,,,,,,,,,,821805,,62701610,,,2024-07-09 03:56:13.489,15005,,,,126.0,30001,,,62701610,148.0,2024-07-09 04:09:59.634,2024-07-09 04:09:56.709,,,2.753,99.00159,108.0,,1356,1060.002,,90.423,161.157,,,UTC+0530,bYyax5oN7W,,,d49acf3b-f7a4-485e-bee7-2f5bff5ef95e.com.samsung.health.exercise.live_data.json,,1.2898461,com.sec.android.app.shealth,,,,,2024-07-09 04:09:55.294,d49acf3b-f7a4-485e-bee7-2f5bff5ef95e,,
fd00b557-69b9-4e6e-99f9-09efabfb7a12.live_data_internal.json,,0,,,,112.23,,,,,fd00b557-69b9-4e6e-99f9-09efabfb7a12.sensing_status.json,1,,,,,,,,,,,,,,,612082,,62701610,,,2024-07-10 14:43:30.281,15003,,,,149.0,,,,62701610,164.0,2024-07-10 14:53:43.216,2024-07-10 14:53:43.216,,,,,87.0,,,,,112.23,,,,UTC+0530,bYyax5oN7W,,,fd00b557-69b9-4e6e-99f9-09efabfb7a12.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 14:53:42.363,fd00b557-69b9-4e6e-99f9-09efabfb7a12,,
317f0b1c-d5d5-4831-84eb-026f807107a4.live_data_internal.json,,0,"[{""duration"":19,""reps"":0,""weight"":0.0,""weight_unit"":""kg""},{""duration"":18,""reps"":0,""weight"":0.0,""weight_unit"":""kg""},{""duration"":21,""reps"":0,""weight"":0.0,""weight_unit"":""kg""}]",,,33.0,,,,,317f0b1c-d5d5-4831-84eb-026f807107a4.sensing_status.json,1,,,,,,,,,,,,,,,184967,,62701610,,,2024-07-10 14:55:41.379,10004,,,,150.0,30004,,,62701610,160.0,2024-07-10 14:58:48.482,2024-07-10 14:58:48.482,,,,,134.0,,0,,,33.0,,,,UTC+0530,bYyax5oN7W,,,317f0b1c-d5d5-4831-84eb-026f807107a4.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 14:58:46.346,317f0b1c-d5d5-4831-84eb-026f807107a4,,
f56547f6-7551-4526-a2db-f68ba44f644a.live_data_internal.json,10,0,"[{""duration"":0,""reps"":10,""weight"":10.0,""weight_unit"":""kg""},{""duration"":0,""reps"":10,""weight"":10.0,""weight_unit"":""kg""},{""duration"":0,""reps"":10,""weight"":10.0,""weight_unit"":""kg""}]",,,32.27,1,,,,f56547f6-7551-4526-a2db-f68ba44f644a.sensing_status.json,1,13,,,,,,,,,,,,,,184175,,62701610,,,2024-07-10 15:02:09.338,10011,,,,145.0,30004,,,62701610,154.0,2024-07-10 15:05:16.718,2024-07-10 15:05:16.718,,,,,139.0,,30,,,32.27,,,,UTC+0530,bYyax5oN7W,,,f56547f6-7551-4526-a2db-f68ba44f644a.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 15:05:13.513,f56547f6-7551-4526-a2db-f68ba44f644a,,
08383dbf-cb70-4bfd-bc21-ac4082fb5fc0.live_data_internal.json,10,0,"[{""duration"":0,""reps"":10,""weight"":0.0,""weight_unit"":""kg""},{""duration"":0,""reps"":12,""weight"":0.0,""weight_unit"":""kg""},{""duration"":0,""reps"":12,""weight"":5.0,""weight_unit"":""kg""}]",,,36.88176,1,,,,08383dbf-cb70-4bfd-bc21-ac4082fb5fc0.sensing_status.json,1,13,,,,,,,,,,,,,,223411,,62701610,,,2024-07-10 15:07:55.436,10011,,,,137.0,30004,,,62701610,152.0,2024-07-10 15:13:26.692,2024-07-10 15:13:26.692,,,,,130.0,,34,,,34.58,,,,UTC+0530,bYyax5oN7W,,,08383dbf-cb70-4bfd-bc21-ac4082fb5fc0.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 15:13:23.650,08383dbf-cb70-4bfd-bc21-ac4082fb5fc0,,
d9c0ae0a-b3e5-4b20-8600-bd7d3d10371c.live_data_internal.json,10,0,"[{""duration"":0,""reps"":10,""weight"":5,""weight_unit"":""kg""}]",,,6.24,0,,,,d9c0ae0a-b3e5-4b20-8600-bd7d3d10371c.sensing_status.json,1,13,,,,,,,,,,,,,,49139,,62701610,,,2024-07-10 15:14:30.801,10011,,,,128.0,30004,,,62701610,136.0,2024-07-10 15:32:10.817,2024-07-10 15:15:21.278,,,,,125.0,,10,,,6.24,,,,UTC+0530,bYyax5oN7W,,Inclined bench press,d9c0ae0a-b3e5-4b20-8600-bd7d3d10371c.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 15:15:19.940,d9c0ae0a-b3e5-4b20-8600-bd7d3d10371c,,
456156a2-e46f-4d0b-a05d-327b5e4e2898.live_data_internal.json,,0,,,,42.825592,,,,,456156a2-e46f-4d0b-a05d-327b5e4e2898.sensing_status.json,1,,,,,,,,,,,,,,,219587,,62701610,,,2024-07-10 15:19:20.763,15002,,,,144.0,,,,62701610,157.0,2024-07-10 15:43:26.871,2024-07-10 15:28:31.683,,,,,134.0,,,,,35.58,,,,UTC+0530,bYyax5oN7W,,"Inclined dumbbells, 10,15,15kg, 10 reps",456156a2-e46f-4d0b-a05d-327b5e4e2898.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 15:28:30.254,456156a2-e46f-4d0b-a05d-327b5e4e2898,,
0bd8f3d7-96d4-4258-88f3-ef2241713bfc.live_data_internal.json,,0,,,,13.029604,,,,,0bd8f3d7-96d4-4258-88f3-ef2241713bfc.sensing_status.json,1,,,,,,,,,,,,,,,60821,,62701610,,,2024-07-10 15:29:18.045,15002,,,,140.0,,,,62701610,147.0,2024-07-10 16:07:23.510,2024-07-10 15:33:06.954,,,,,136.0,,,,,9.37,,,,UTC+0530,bYyax5oN7W,,"Inclined dumbbells fly, 5kg, 12 rep",0bd8f3d7-96d4-4258-88f3-ef2241713bfc.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 15:33:05.494,0bd8f3d7-96d4-4258-88f3-ef2241713bfc,,
cb113d21-2ade-4236-ba3c-fa381cc49da2.live_data_internal.json,,0,,,,29.77834,,,,,cb113d21-2ade-4236-ba3c-fa381cc49da2.sensing_status.json,1,,,,,,,,,,,,,,,166046,,62701610,,,2024-07-10 15:33:15.992,15002,,,,141.0,,,,62701610,153.0,2024-07-10 16:07:31.088,2024-07-10 15:37:49.070,,,,,124.0,,,,,27.46,,,,UTC+0530,bYyax5oN7W,,"Inclined dumbbells fly, 10kg, 12x2 rep",cb113d21-2ade-4236-ba3c-fa381cc49da2.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 15:37:47.596,cb113d21-2ade-4236-ba3c-fa381cc49da2,,
c1077e3d-981b-41fa-934d-8bb471d39fcd.live_data_internal.json,,0,,,,8.87,,,,,c1077e3d-981b-41fa-934d-8bb471d39fcd.sensing_status.json,1,,,,,,,,,,,,,,,53666,,62701610,,,2024-07-10 15:41:34.066,15002,,,,146.0,,,,62701610,156.0,2024-07-10 16:10:36.632,2024-07-10 15:42:29.077,,,,,134.0,,,,,8.87,,,,UTC+0530,bYyax5oN7W,,"Inclined dumbbells fly, 10kg, 12 rep",c1077e3d-981b-41fa-934d-8bb471d39fcd.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 15:42:27.732,c1077e3d-981b-41fa-934d-8bb471d39fcd,,
ef30b785-9e27-4373-bbad-7013bba237b0.live_data_internal.json,,0,,,,46.176086,,,,,ef30b785-9e27-4373-bbad-7013bba237b0.sensing_status.json,1,,,,,,,,,,,,,,,246996,,62701610,,,2024-07-10 15:47:50.959,15002,,,,146.0,,,,62701610,162.0,2024-07-10 16:04:36.575,2024-07-10 15:54:50.259,,,,,124.0,,,,,42.42,,,,UTC+0530,bYyax5oN7W,,"Pec fly, 15, 20, 20 kg, 15x3 rep",ef30b785-9e27-4373-bbad-7013bba237b0.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 15:54:48.976,ef30b785-9e27-4373-bbad-7013bba237b0,,
3cd6f728-2af8-4eed-8bb9-11de6838b320.live_data_internal.json,,0,,,,70.85687,,,,,3cd6f728-2af8-4eed-8bb9-11de6838b320.sensing_status.json,1,,,,,,,,,,,,,,,325289,,62701610,,,2024-07-10 15:54:58.539,15002,,,,139.0,,,,62701610,158.0,2024-07-10 16:20:25.718,2024-07-10 16:13:18.146,,,,,115.0,,,,,53.9,,,,UTC+0530,bYyax5oN7W,,"Tricep pushdown, 33, 44, 55, 66, 66 kg, 30, 20, 15, 12, 12 rep",3cd6f728-2af8-4eed-8bb9-11de6838b320.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 16:13:15.903,3cd6f728-2af8-4eed-8bb9-11de6838b320,,
f8cfffa4-f8ff-4cd8-b9c5-2bb15bed9268.live_data_internal.json,,0,,,,52.2285,,,,,f8cfffa4-f8ff-4cd8-b9c5-2bb15bed9268.sensing_status.json,1,,,,,,,,,,,,,,,254105,,62701610,,,2024-07-10 16:16:17.015,15002,,,,141.0,,,,62701610,154.0,2024-07-10 16:28:36.450,2024-07-10 16:27:55.937,,,,,129.0,,,,,42.51,,,,UTC+0530,bYyax5oN7W,,"Tricep extension, 22, 33, 33, 33 kg, 12x4 rep",f8cfffa4-f8ff-4cd8-b9c5-2bb15bed9268.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 16:27:53.620,f8cfffa4-f8ff-4cd8-b9c5-2bb15bed9268,,
9283e6ae-e79d-4031-aee3-22b67616c1c7.live_data_internal.json,,0,,,,53.12,,,,,9283e6ae-e79d-4031-aee3-22b67616c1c7.sensing_status.json,1,,,,,,,,,,,,,,,330290,,62701610,,,2024-07-10 16:30:07.128,15002,,,,141.0,,,,62701610,150.0,2024-07-10 16:36:37.889,2024-07-10 16:35:39.458,,,,,131.0,,,,,53.12,,,,UTC+0530,bYyax5oN7W,,"Tricep overhead extension, 33 kg, 12x4 rep",9283e6ae-e79d-4031-aee3-22b67616c1c7.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-10 16:35:37.418,9283e6ae-e79d-4031-aee3-22b67616c1c7,,
9587c169-11b4-4817-b3eb-ce1492cb9057.live_data_internal.json,,0,,,,57.450893,,,,,9587c169-11b4-4817-b3eb-ce1492cb9057.sensing_status.json,1,,,,,,,,,,,,,,,600000,,62701610,,,2024-07-10 16:35:50.742,15005,,0.0,,157.76936,30001,0.0,0.0,62701610,176.0,2024-07-10 17:02:40.758,2024-07-10 17:01:08.468,,0.0,2.037,103.488556,140.0,,1619,746.645,,57.450893,142.319,,,UTC+0530,bYyax5oN7W,0.0,,9587c169-11b4-4817-b3eb-ce1492cb9057.com.samsung.health.exercise.live_data.json,0.0,1.2444084,com.sec.android.app.shealth,,,,,2024-07-10 16:45:50.742,9587c169-11b4-4817-b3eb-ce1492cb9057,,
0018360c-3198-4e36-8e81-1d1b55171b86.live_data_internal.json,,0,,,,100.06,,,,,0018360c-3198-4e36-8e81-1d1b55171b86.sensing_status.json,1,,,,,,,,,,,,,,,665811,,62701610,,,2024-07-12 14:49:49.451,15003,,,,131.0,,,,62701610,149.0,2024-07-12 15:00:56.119,2024-07-12 15:00:56.119,,,,,108.0,,,,,100.06,,,,UTC+0530,bYyax5oN7W,,,0018360c-3198-4e36-8e81-1d1b55171b86.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-12 15:00:55.262,0018360c-3198-4e36-8e81-1d1b55171b86,,
255577e2-92f2-4dc5-873c-2d1a7933ad88.live_data_internal.json,,0,"[{""duration"":20,""reps"":0,""weight"":0.0,""weight_unit"":""kg""},{""duration"":1,""reps"":0,""weight"":0.0,""weight_unit"":""kg""},{""duration"":30,""reps"":0,""weight"":0.0,""weight_unit"":""kg""}]",,,15.035081,,,,,255577e2-92f2-4dc5-873c-2d1a7933ad88.sensing_status.json,1,,,,,,,,,,,,,,,93570,,62701610,,,2024-07-12 15:02:59.239,10004,,,,139.0,30004,,,62701610,144.0,2024-07-12 15:05:21.463,2024-07-12 15:05:21.463,,,,,135.0,,0,,,14.0,,,,UTC+0530,bYyax5oN7W,,,255577e2-92f2-4dc5-873c-2d1a7933ad88.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-12 15:05:19.938,255577e2-92f2-4dc5-873c-2d1a7933ad88,,
bc06584f-9279-4350-8bf2-c95cc275bfb4.live_data_internal.json,,0,"[{""duration"":123,""reps"":0,""weight"":0.0,""weight_unit"":""kg""},{""duration"":109,""reps"":0,""weight"":0.0,""weight_unit"":""kg""},{""duration"":7,""reps"":0,""weight"":0.0,""weight_unit"":""kg""}]",,,63.14,,,,,bc06584f-9279-4350-8bf2-c95cc275bfb4.sensing_status.json,1,,,,,,,,,,,,,,,368194,,62701610,,,2024-07-12 15:07:29.452,10005,,,,143.0,30004,,,62701610,157.0,2024-07-12 15:13:39.243,2024-07-12 15:13:39.243,,,,,128.0,,0,,,63.14,,,,UTC+0530,bYyax5oN7W,,,bc06584f-9279-4350-8bf2-c95cc275bfb4.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-12 15:13:37.646,bc06584f-9279-4350-8bf2-c95cc275bfb4,,
b6253b3a-b6b8-4667-bf73-405e416651c6.live_data_internal.json,,0,,,,67.679535,,,,,b6253b3a-b6b8-4667-bf73-405e416651c6.sensing_status.json,1,,,,,,,,,,,,,,,404027,,62701610,,,2024-07-12 15:18:17.949,15002,,,,128.0,,,,62701610,144.0,2024-07-12 15:34:51.313,2024-07-12 15:34:51.313,,,,,116.0,,,,,54.77,,,,UTC+0530,bYyax5oN7W,,,b6253b3a-b6b8-4667-bf73-405e416651c6.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-12 15:34:49.769,b6253b3a-b6b8-4667-bf73-405e416651c6,,
6bc25b10-4e7c-41fa-b744-f2e411cb432a.live_data_internal.json,,0,,,,83.75537,,,,,6bc25b10-4e7c-41fa-b744-f2e411cb432a.sensing_status.json,1,,,,,,,,,,,,,,,398473,,62701610,,,2024-07-12 15:36:45.326,15002,,,,144.0,,,,62701610,161.0,2024-07-12 15:53:59.269,2024-07-12 15:53:59.269,,,,,113.0,,,,,69.86,,,,UTC+0530,bYyax5oN7W,,,6bc25b10-4e7c-41fa-b744-f2e411cb432a.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,,2024-07-12 15:53:56.479,6bc25b10-4e7c-41fa-b744-f2e411cb432a,,
